domain	target_item_ID	target_item	freq_group	norm_freq_SC	norm_freq_RC	GS	DKL	Gemma	Llama	Mistral
economics	economics_15	margen|NOUN	freq_key	294.0358915106006	32.468029292351694	{'ranking': 74.0, 'value': 0.1667}	{'ranking': 63, 'value': 0.6952}	{'ranking': 20.5, 'value': 0.625}	{'ranking': 49.5, 'value': 0.375}	{'ranking': 152.5, 'value': -0.375}
economics	economics_16	distribución|NOUN	freq_key	191.78272772248582	4.872769009120712	{'ranking': 29.0, 'value': 0.5926}	{'ranking': 31, 'value': 2.065}	{'ranking': 61, 'value': 0.2222222222222222}	{'ranking': 60, 'value': 0.3333333333333333}	{'ranking': 34.5, 'value': 0.4444444444444444}
economics	economics_17	abril|NOUN	freq_key	203.113232701732	16.139978753017377	{'ranking': 133.0, 'value': -0.2083}	{'ranking': 57, 'value': 0.9749}	{'ranking': 136.5, 'value': -0.25}	{'ranking': 121.5, 'value': -0.125}	{'ranking': 152.5, 'value': -0.375}
economics	economics_18	ley|NOUN	freq_key	225.58849667695793	55.908612841490275	{'ranking': 32.5, 'value': 0.5417}	{'ranking': 77.0, 'value': 0.2153}	{'ranking': 69.5, 'value': 0.125}	{'ranking': 30.5, 'value': 0.5}	{'ranking': 30, 'value': 0.5}
economics	economics_19	puesto|NOUN	freq_key	227.91032146778704	79.09273486383303	{'ranking': 32.5, 'value': 0.5417}	{'ranking': 82.0, 'value': 0.107}	{'ranking': 53.5, 'value': 0.25}	{'ranking': 30.5, 'value': 0.5}	{'ranking': 62.5, 'value': 0.25}
economics	economics_20	programa|NOUN	freq_key	221.96645000326447	55.139228261102794	{'ranking': 55.5, 'value': 0.3333}	{'ranking': 78.0, 'value': 0.2144}	{'ranking': 41, 'value': 0.375}	{'ranking': 49.5, 'value': 0.375}	{'ranking': 44, 'value': 0.375}
economics	economics_21	intención|NOUN	freq_key	165.22105211540062	103.14882607728161	{'ranking': 85.5, 'value': 0.0833}	{'ranking': 99.0, 'value': 0.0157}	{'ranking': 159, 'value': -0.375}	{'ranking': 121.5, 'value': -0.125}	{'ranking': 152.5, 'value': -0.375}
economics	economics_22	internet|NOUN	freq_key	164.292322199069	13.105184019266758	{'ranking': 74.0, 'value': 0.1667}	{'ranking': 58, 'value': 0.9714}	{'ranking': 116, 'value': -0.125}	{'ranking': 156.5, 'value': -0.375}	{'ranking': 135, 'value': -0.25}
economics	economics_23	móvil|NOUN	freq_key	155.09789602738564	83.40983723156279	{'ranking': 85.5, 'value': 0.0833}	{'ranking': 95.0, 'value': 0.0295}	{'ranking': 159, 'value': -0.375}	{'ranking': 156.5, 'value': -0.375}	{'ranking': 152.5, 'value': -0.375}
economics	economics_24	jueves|NOUN	freq_key	151.4758493536922	20.67079905974365	{'ranking': 163.0, 'value': -0.5}	{'ranking': 69, 'value': 0.5388}	{'ranking': 193, 'value': -0.625}	{'ranking': 191, 'value': -0.75}	{'ranking': 172, 'value': -0.5}
economics	economics_25	reto|NOUN	freq_key	169.0288447723604	11.489476400453047	{'ranking': 85.5, 'value': 0.0833}	{'ranking': 54.0, 'value': 1.1197}	{'ranking': 90.5, 'value': 0.0}	{'ranking': 70.5, 'value': 0.25}	{'ranking': 44, 'value': 0.375}
economics	economics_26	inmueble|NOUN	freq_key	123.42820588047634	3.342548565905611	{'ranking': 44.5, 'value': 0.4167}	{'ranking': 35.0, 'value': 2.0067}	{'ranking': 30.5, 'value': 0.5}	{'ranking': 49.5, 'value': 0.375}	{'ranking': 44, 'value': 0.375}
economics	economics_27	establecimiento|NOUN	freq_key	131.69390213582807	11.88271740820665	{'ranking': 64.0, 'value': 0.25}	{'ranking': 60, 'value': 0.8623}	{'ranking': 182, 'value': -0.5}	{'ranking': 102, 'value': 0.0}	{'ranking': 99.5, 'value': 0.0}
economics	economics_28	multa|NOUN	freq_key	117.29858843268747	4.872769009120712	{'ranking': 100.0, 'value': 0.0}	{'ranking': 45, 'value': 1.5992}	{'ranking': 53.5, 'value': 0.25}	{'ranking': 70.5, 'value': 0.25}	{'ranking': 62.5, 'value': 0.25}
economics	economics_29	incertidumbre|NOUN	freq_key	120.54914313984824	13.908763469893682	{'ranking': 91.5, 'value': 0.0417}	{'ranking': 64.0, 'value': 0.6612}	{'ranking': 90.5, 'value': 0.0}	{'ranking': 70.5, 'value': 0.25}	{'ranking': 80.5, 'value': 0.125}
economics	economics_30	presión|NOUN	freq_key	118.32019134065229	44.25671080739988	{'ranking': 91.5, 'value': 0.0417}	{'ranking': 83.0, 'value': 0.0892}	{'ranking': 53.5, 'value': 0.25}	{'ranking': 30.5, 'value': 0.5}	{'ranking': 62.5, 'value': 0.25}
economics	economics_31	acreedor|NOUN	freq_key	100.58144993871775	1.7524870997714843	{'ranking': 3.5, 'value': 0.9583}	{'ranking': 24.0, 'value': 2.3805}	{'ranking': 6, 'value': 0.875}	{'ranking': 12.5, 'value': 0.625}	{'ranking': 5.5, 'value': 0.875}
economics	economics_32	concesionario|NOUN	freq_key	103.55338567097904	2.1457281075250854	{'ranking': 1.0, 'value': 1.0}	{'ranking': 26, 'value': 2.2406}	{'ranking': 14.5, 'value': 0.7142857142857143}	{'ranking': 21.5, 'value': 0.5714285714285714}	{'ranking': 36, 'value': 0.42857142857142855}
economics	economics_33	recuperación|NOUN	freq_key	107.91841627773779	7.890466307751609	{'ranking': 32.5, 'value': 0.5417}	{'ranking': 55.0, 'value': 1.0512}	{'ranking': 6, 'value': 0.875}	{'ranking': 49.5, 'value': 0.375}	{'ranking': 21.5, 'value': 0.625}
economics	economics_34	balance|NOUN	freq_key	103.46051267934588	2.5646152679582697	{'ranking': 3.5, 'value': 0.9583}	{'ranking': 30.0, 'value': 2.086}	{'ranking': 1.5, 'value': 1.0}	{'ranking': 1, 'value': 1.0}	{'ranking': 12, 'value': 0.75}
economics	economics_35	carga|NOUN	freq_key	99.3741010474866	40.36704431766316	{'ranking': 26.5, 'value': 0.625}	{'ranking': 84.0, 'value': 0.072}	{'ranking': 41, 'value': 0.375}	{'ranking': 87.5, 'value': 0.125}	{'ranking': 118.5, 'value': -0.125}
economics	economics_36	depósito|NOUN	freq_key	85.44315230251186	19.174773486767997	{'ranking': 7.0, 'value': 0.9167}	{'ranking': 75, 'value': 0.2571}	{'ranking': 6, 'value': 0.875}	{'ranking': 30.5, 'value': 0.5}	{'ranking': 44, 'value': 0.375}
economics	economics_37	peaje|NOUN	freq_key	77.17745604716015	1.9662050387680066	{'ranking': 114.5, 'value': -0.0833}	{'ranking': 32.0, 'value': 2.0609}	{'ranking': 69.5, 'value': 0.125}	{'ranking': 70.5, 'value': 0.25}	{'ranking': 62.5, 'value': 0.25}
economics	economics_38	fallo|NOUN	freq_key	75.97010715592901	11.198820003417778	{'ranking': 100.0, 'value': 0.0}	{'ranking': 71, 'value': 0.4872}	{'ranking': 159, 'value': -0.375}	{'ranking': 102, 'value': 0.0}	{'ranking': 118.5, 'value': -0.125}
economics	economics_39	petición|NOUN	freq_key	90.6440398339691	22.14972719759959	{'ranking': 50.5, 'value': 0.375}	{'ranking': 76.0, 'value': 0.2211}	{'ranking': 69.5, 'value': 0.125}	{'ranking': 70.5, 'value': 0.25}	{'ranking': 62.5, 'value': 0.25}
economics	economics_40	rebaja|NOUN	freq_key	78.47767793002447	2.017497344127172	{'ranking': 44.5, 'value': 0.4167}	{'ranking': 33.0, 'value': 2.0528}	{'ranking': 30.5, 'value': 0.5}	{'ranking': 30.5, 'value': 0.5}	{'ranking': 44, 'value': 0.375}
economics	economics_41	colectivo|NOUN	freq_key	63.80374525198439	4.214517757011423	{'ranking': 59.5, 'value': 0.2917}	{'ranking': 53.0, 'value': 1.1465}	{'ranking': 116, 'value': -0.125}	{'ranking': 70.5, 'value': 0.25}	{'ranking': 80.5, 'value': 0.125}
economics	economics_42	terminal|NOUN	freq_key	72.16231449896924	12.404189179358163	{'ranking': 114.5, 'value': -0.0833}	{'ranking': 74.0, 'value': 0.3929}	{'ranking': 69.5, 'value': 0.125}	{'ranking': 49.5, 'value': 0.375}	{'ranking': 62.5, 'value': 0.25}
economics	economics_43	debate|NOUN	freq_key	64.91822115158237	8.514522689621455	{'ranking': 64.0, 'value': 0.25}	{'ranking': 68, 'value': 0.5667}	{'ranking': 90.5, 'value': 0.0}	{'ranking': 121.5, 'value': -0.125}	{'ranking': 30, 'value': 0.5}
economics	economics_44	expresidente|NOUN	freq_key	68.26164885037632	1.1369794354614995	{'ranking': 26.5, 'value': 0.625}	{'ranking': 22.0, 'value': 2.4137}	{'ranking': 136.5, 'value': -0.25}	{'ranking': 12.5, 'value': 0.625}	{'ranking': 118.5, 'value': -0.125}
economics	economics_45	disposición|NOUN	freq_key	69.00463278344164	19.610758082320903	{'ranking': 59.5, 'value': 0.2917}	{'ranking': 80.0, 'value': 0.1656}	{'ranking': 90.5, 'value': 0.0}	{'ranking': 49.5, 'value': 0.375}	{'ranking': 80.5, 'value': 0.125}
economics	economics_46	desafío|NOUN	freq_key	57.02401686276335	15.011548035115737	{'ranking': 85.5, 'value': 0.0833}	{'ranking': 79.0, 'value': 0.1925}	{'ranking': 53.5, 'value': 0.25}	{'ranking': 140, 'value': -0.25}	{'ranking': 44, 'value': 0.375}
economics	economics_47	sucursal|NOUN	freq_key	60.08882558665779	4.565015176965719	{'ranking': 3.5, 'value': 0.9583}	{'ranking': 56.0, 'value': 1.0157}	{'ranking': 69.5, 'value': 0.125}	{'ranking': 70.5, 'value': 0.25}	{'ranking': 80.5, 'value': 0.125}
economics	economics_48	smartphone|NOUN	freq_key	58.231365753994496	0.4787281833522103	{'ranking': 91.5, 'value': 0.0417}	{'ranking': 12.0, 'value': 2.8633}	{'ranking': 90.5, 'value': 0.0}	{'ranking': 140, 'value': -0.25}	{'ranking': 99.5, 'value': 0.0}
economics	economics_49	importación|NOUN	freq_key	47.82959069108001	1.778133252451067	{'ranking': 14.5, 'value': 0.7917}	{'ranking': 39.0, 'value': 1.7059}	{'ranking': 20.5, 'value': 0.625}	{'ranking': 12.5, 'value': 0.625}	{'ranking': 21.5, 'value': 0.625}
economics	economics_50	amortización|NOUN	freq_key	51.544510356406605	0.1282307633979135	{'ranking': 20.5, 'value': 0.7083}	{'ranking': 8.0, 'value': 3.2824}	{'ranking': 20.5, 'value': 0.625}	{'ranking': 12.5, 'value': 0.625}	{'ranking': 80.5, 'value': 0.125}
economics	economics_51	hora|NOUN	freq_not_key	395.82469034054947	687.6331943625311	{'ranking': 147.5, 'value': -0.375}	{'ranking': 123.0, 'value': -0.0127}	{'ranking': 159, 'value': -0.375}	{'ranking': 168.5, 'value': -0.5}	{'ranking': 152.5, 'value': -0.375}
economics	economics_52	día|NOUN	freq_not_key	790.0705398233351	1352.9969794816245	{'ranking': 156.5, 'value': -0.4583}	{'ranking': 122.0, 'value': -0.0121}	{'ranking': 116, 'value': -0.125}	{'ranking': 179.5, 'value': -0.625}	{'ranking': 192.5, 'value': -0.75}
economics	economics_53	fin|NOUN	freq_not_key	243.79160303705825	480.10452687934793	{'ranking': 39.5, 'value': 0.4583}	{'ranking': 128.0, 'value': -0.0177}	{'ranking': 53.5, 'value': 0.25}	{'ranking': 49.5, 'value': 0.375}	{'ranking': 44, 'value': 0.375}
economics	economics_54	tiempo|NOUN	freq_not_key	536.248653689895	1239.0853179964781	{'ranking': 156.5, 'value': -0.4583}	{'ranking': 135.0, 'value': -0.0247}	{'ranking': 90.5, 'value': 0.0}	{'ranking': 121.5, 'value': -0.125}	{'ranking': 172, 'value': -0.5}
economics	economics_55	vez|NOUN	freq_not_key	961.5140823781578	2433.7429508343594	{'ranking': 139.0, 'value': -0.25}	{'ranking': 137, 'value': -0.0288}	{'ranking': 182, 'value': -0.5}	{'ranking': 87.5, 'value': 0.125}	{'ranking': 172, 'value': -0.5}
economics	economics_56	papel|NOUN	freq_not_key	163.177846299471	268.1305262650371	{'ranking': 125.0, 'value': -0.1667}	{'ranking': 117, 'value': -0.0106}	{'ranking': 159, 'value': -0.375}	{'ranking': 156.5, 'value': -0.375}	{'ranking': 99.5, 'value': 0.0}
economics	economics_57	viaje|NOUN	freq_not_key	140.23821736607923	171.41888451033074	{'ranking': 100.0, 'value': 0.0}	{'ranking': 101, 'value': -0.0021}	{'ranking': 136.5, 'value': -0.25}	{'ranking': 102, 'value': 0.0}	{'ranking': 172, 'value': -0.5}
economics	economics_58	mañana|NOUN	freq_not_key	165.40679809866697	470.67529141082133	{'ranking': 175.0, 'value': -0.5833}	{'ranking': 140, 'value': -0.0342}	{'ranking': 182, 'value': -0.5}	{'ranking': 198.5, 'value': -1.0}	{'ranking': 183.5, 'value': -0.625}
economics	economics_59	razón|NOUN	freq_not_key	162.3419893747725	329.8522670472328	{'ranking': 119.5, 'value': -0.125}	{'ranking': 130.0, 'value': -0.019}	{'ranking': 69.5, 'value': 0.125}	{'ranking': 87.5, 'value': 0.125}	{'ranking': 44, 'value': 0.375}
economics	economics_60	paso|NOUN	freq_not_key	224.93838573552577	476.0609834735337	{'ranking': 151.0, 'value': -0.4167}	{'ranking': 132, 'value': -0.0208}	{'ranking': 159, 'value': -0.375}	{'ranking': 140, 'value': -0.25}	{'ranking': 135, 'value': -0.25}
economics	economics_61	mujer|NOUN	freq_not_key	127.70036349560196	856.5302071927028	{'ranking': 193.5, 'value': -0.8333}	{'ranking': 164.0, 'value': -0.0706}	{'ranking': 116, 'value': -0.125}	{'ranking': 195, 'value': -0.875}	{'ranking': 198, 'value': -0.875}
economics	economics_62	realidad|NOUN	freq_not_key	138.56650351668227	290.98979702010513	{'ranking': 108.5, 'value': -0.0417}	{'ranking': 131.0, 'value': -0.0204}	{'ranking': 53.5, 'value': 0.25}	{'ranking': 70.5, 'value': 0.25}	{'ranking': 80.5, 'value': 0.125}
economics	economics_63	duda|NOUN	freq_not_key	134.9444568429888	228.06268706196906	{'ranking': 122.0, 'value': -0.1481}	{'ranking': 120, 'value': -0.0116}	{'ranking': 174, 'value': -0.4444444444444444}	{'ranking': 111, 'value': -0.1111111111111111}	{'ranking': 99.5, 'value': 0.0}
economics	economics_64	casa|NOUN	freq_not_key	139.58810642464707	1292.8909463182426	{'ranking': 182.5, 'value': -0.7083}	{'ranking': 172.0, 'value': -0.0816}	{'ranking': 159, 'value': -0.375}	{'ranking': 198.5, 'value': -1.0}	{'ranking': 192.5, 'value': -0.75}
economics	economics_65	edificio|NOUN	freq_not_key	131.32241016929538	198.70639096140675	{'ranking': 91.5, 'value': 0.0417}	{'ranking': 110.0, 'value': -0.0077}	{'ranking': 69.5, 'value': 0.125}	{'ranking': 121.5, 'value': -0.125}	{'ranking': 135, 'value': -0.25}
economics	economics_66	noticia|NOUN	freq_not_key	112.84068483429554	151.19261876369987	{'ranking': 80.5, 'value': 0.125}	{'ranking': 102.0, 'value': -0.0042}	{'ranking': 90.5, 'value': 0.0}	{'ranking': 156.5, 'value': -0.375}	{'ranking': 118.5, 'value': -0.125}
economics	economics_67	ocasión|NOUN	freq_not_key	110.0544950853006	178.49722264989558	{'ranking': 108.5, 'value': -0.0417}	{'ranking': 115.0, 'value': -0.0101}	{'ranking': 69.5, 'value': 0.125}	{'ranking': 70.5, 'value': 0.25}	{'ranking': 135, 'value': -0.25}
economics	economics_68	camino|NOUN	freq_not_key	103.83200464587854	361.6705938050351	{'ranking': 156.5, 'value': -0.4583}	{'ranking': 147.0, 'value': -0.0434}	{'ranking': 116, 'value': -0.125}	{'ranking': 140, 'value': -0.25}	{'ranking': 118.5, 'value': -0.125}
economics	economics_69	agua|NOUN	freq_not_key	119.52754023188344	441.11382608882235	{'ranking': 189.0, 'value': -0.7917}	{'ranking': 149, 'value': -0.046}	{'ranking': 159, 'value': -0.375}	{'ranking': 156.5, 'value': -0.375}	{'ranking': 152.5, 'value': -0.375}
economics	economics_70	vista|NOUN	freq_not_key	120.08477818168242	346.90695857915523	{'ranking': 156.5, 'value': -0.4583}	{'ranking': 141.0, 'value': -0.0348}	{'ranking': 193, 'value': -0.625}	{'ranking': 168.5, 'value': -0.5}	{'ranking': 172, 'value': -0.5}
economics	economics_71	cara|NOUN	freq_not_key	102.99614772118004	618.1577667535415	{'ranking': 182.5, 'value': -0.7083}	{'ranking': 160.0, 'value': -0.0664}	{'ranking': 136.5, 'value': -0.25}	{'ranking': 179.5, 'value': -0.625}	{'ranking': 183.5, 'value': -0.625}
economics	economics_72	orden|NOUN	freq_not_key	97.42376822319015	154.98824936027808	{'ranking': 68.0, 'value': 0.2083}	{'ranking': 114, 'value': -0.0094}	{'ranking': 41, 'value': 0.375}	{'ranking': 49.5, 'value': 0.375}	{'ranking': 44, 'value': 0.375}
economics	economics_73	aspecto|NOUN	freq_not_key	95.65918138216001	172.8892639306268	{'ranking': 133.0, 'value': -0.2083}	{'ranking': 125, 'value': -0.0142}	{'ranking': 90.5, 'value': 0.0}	{'ranking': 70.5, 'value': 0.25}	{'ranking': 62.5, 'value': 0.25}
economics	economics_74	puerta|NOUN	freq_not_key	100.58144993871775	1026.2393481910615	{'ranking': 151.0, 'value': -0.4167}	{'ranking': 174, 'value': -0.0846}	{'ranking': 198.5, 'value': -0.75}	{'ranking': 121.5, 'value': -0.125}	{'ranking': 172, 'value': -0.5}
economics	economics_75	fuerza|NOUN	freq_not_key	94.6375784741952	352.4294301228254	{'ranking': 74.0, 'value': 0.1667}	{'ranking': 150, 'value': -0.0464}	{'ranking': 90.5, 'value': 0.0}	{'ranking': 49.5, 'value': 0.375}	{'ranking': 30, 'value': 0.5}
economics	economics_76	mensaje|NOUN	freq_not_key	90.17967487580326	137.07013735480965	{'ranking': 108.5, 'value': -0.0417}	{'ranking': 111.0, 'value': -0.0079}	{'ranking': 90.5, 'value': 0.0}	{'ranking': 102, 'value': 0.0}	{'ranking': 99.5, 'value': 0.0}
economics	economics_77	tema|NOUN	freq_not_key	93.05873761643139	131.25700941410423	{'ranking': 74.0, 'value': 0.1667}	{'ranking': 106, 'value': -0.0056}	{'ranking': 116, 'value': -0.125}	{'ranking': 140, 'value': -0.25}	{'ranking': 30, 'value': 0.5}
economics	economics_78	campo|NOUN	freq_not_key	80.79950272085361	151.52601874853443	{'ranking': 100.0, 'value': 0.0}	{'ranking': 126, 'value': -0.0157}	{'ranking': 174, 'value': -0.4444444444444444}	{'ranking': 38, 'value': 0.4444444444444444}	{'ranking': 128, 'value': -0.2222222222222222}
economics	economics_79	jefe|NOUN	freq_not_key	92.87299163316506	129.41048642117428	{'ranking': 44.5, 'value': 0.4167}	{'ranking': 104.0, 'value': -0.0052}	{'ranking': 116, 'value': -0.125}	{'ranking': 121.5, 'value': -0.125}	{'ranking': 44, 'value': 0.375}
economics	economics_80	teléfono|NOUN	freq_not_key	85.53602529414502	265.53171612683934	{'ranking': 119.5, 'value': -0.125}	{'ranking': 142.0, 'value': -0.0381}	{'ranking': 159, 'value': -0.375}	{'ranking': 87.5, 'value': 0.125}	{'ranking': 152.5, 'value': -0.375}
economics	economics_81	daño|NOUN	freq_not_key	68.5402678252758	111.99674875173763	{'ranking': 59.5, 'value': 0.2917}	{'ranking': 116.0, 'value': -0.0104}	{'ranking': 41, 'value': 0.375}	{'ranking': 30.5, 'value': 0.5}	{'ranking': 62.5, 'value': 0.25}
economics	economics_82	conversación|NOUN	freq_not_key	74.01977433163256	183.01094552150212	{'ranking': 114.5, 'value': -0.0833}	{'ranking': 136.0, 'value': -0.0277}	{'ranking': 136.5, 'value': -0.25}	{'ranking': 179.5, 'value': -0.625}	{'ranking': 152.5, 'value': -0.375}
economics	economics_83	figura|NOUN	freq_not_key	67.14717295077833	91.04384201251858	{'ranking': 119.5, 'value': -0.125}	{'ranking': 103.0, 'value': -0.0045}	{'ranking': 69.5, 'value': 0.125}	{'ranking': 121.5, 'value': -0.125}	{'ranking': 118.5, 'value': -0.125}
economics	economics_84	distancia|NOUN	freq_not_key	67.14717295077833	145.23416262447682	{'ranking': 142.5, 'value': -0.2917}	{'ranking': 134.0, 'value': -0.0217}	{'ranking': 69.5, 'value': 0.125}	{'ranking': 70.5, 'value': 0.25}	{'ranking': 99.5, 'value': 0.0}
economics	economics_85	carretera|NOUN	freq_not_key	74.76275826469787	114.78363067625229	{'ranking': 147.5, 'value': -0.375}	{'ranking': 112.0, 'value': -0.0082}	{'ranking': 136.5, 'value': -0.25}	{'ranking': 87.5, 'value': 0.125}	{'ranking': 152.5, 'value': -0.375}
economics	economics_86	contacto|NOUN	freq_not_key	63.98949123525072	115.14267681376644	{'ranking': 80.5, 'value': 0.125}	{'ranking': 124.0, 'value': -0.014}	{'ranking': 116, 'value': -0.125}	{'ranking': 102, 'value': 0.0}	{'ranking': 99.5, 'value': 0.0}
economics	economics_87	error|NOUN	freq_not_key	66.40418901771302	93.36054447124089	{'ranking': 100.0, 'value': 0.0}	{'ranking': 105, 'value': -0.0055}	{'ranking': 159, 'value': -0.375}	{'ranking': 102, 'value': 0.0}	{'ranking': 152.5, 'value': -0.375}
economics	economics_88	piso|NOUN	freq_not_key	60.46031755319045	170.3160999451087	{'ranking': 133.0, 'value': -0.2083}	{'ranking': 139, 'value': -0.0336}	{'ranking': 90.5, 'value': 0.0}	{'ranking': 70.5, 'value': 0.25}	{'ranking': 80.5, 'value': 0.125}
economics	economics_89	página|NOUN	freq_not_key	62.78214234401958	119.49397405173565	{'ranking': 139.0, 'value': -0.25}	{'ranking': 127, 'value': -0.0163}	{'ranking': 159, 'value': -0.375}	{'ranking': 168.5, 'value': -0.5}	{'ranking': 135, 'value': -0.25}
economics	economics_90	agente|NOUN	freq_not_key	60.73893652808995	129.8635684518469	{'ranking': 12.0, 'value': 0.8095}	{'ranking': 133, 'value': -0.0212}	{'ranking': 90.5, 'value': 0.0}	{'ranking': 39, 'value': 0.42857142857142855}	{'ranking': 16, 'value': 0.7142857142857143}
economics	economics_91	palabra|NOUN	freq_not_key	54.51644608866789	652.1303703364289	{'ranking': 147.5, 'value': -0.375}	{'ranking': 177.0, 'value': -0.0891}	{'ranking': 182, 'value': -0.5}	{'ranking': 179.5, 'value': -0.625}	{'ranking': 99.5, 'value': 0.0}
economics	economics_92	objeto|NOUN	freq_not_key	57.767000795828665	97.30150326633675	{'ranking': 74.0, 'value': 0.1667}	{'ranking': 118, 'value': -0.0115}	{'ranking': 90.5, 'value': 0.0}	{'ranking': 121.5, 'value': -0.125}	{'ranking': 62.5, 'value': 0.25}
economics	economics_93	pregunta|NOUN	freq_not_key	58.69573071216031	321.98744689216073	{'ranking': 100.0, 'value': 0.0}	{'ranking': 157, 'value': -0.0629}	{'ranking': 136.5, 'value': -0.25}	{'ranking': 121.5, 'value': -0.125}	{'ranking': 21.5, 'value': 0.625}
economics	economics_94	tarde|NOUN	freq_not_key	55.5380489966327	268.4724749674315	{'ranking': 142.5, 'value': -0.2917}	{'ranking': 155.0, 'value': -0.0577}	{'ranking': 159, 'value': -0.375}	{'ranking': 168.5, 'value': -0.5}	{'ranking': 172, 'value': -0.5}
economics	economics_95	voz|NOUN	freq_not_key	56.373905921331186	859.0007865675027	{'ranking': 163.0, 'value': -0.5}	{'ranking': 179, 'value': -0.0952}	{'ranking': 159, 'value': -0.375}	{'ranking': 156.5, 'value': -0.375}	{'ranking': 152.5, 'value': -0.375}
economics	economics_96	isla|NOUN	freq_not_key	50.33716146517546	72.5187710603	{'ranking': 193.5, 'value': -0.8333}	{'ranking': 107.0, 'value': -0.0062}	{'ranking': 116, 'value': -0.125}	{'ranking': 168.5, 'value': -0.5}	{'ranking': 118.5, 'value': -0.125}
